name,category,kcal_100,protein_100,fat_100,carbs_100,fiber_100,proposed_group,confidence,method,proposed_cooking_tags,proposed_allergens,proposed_diet_exclusions,default_scaling,reason,decision
"Kasza manna, sucha",Zboża i pieczywo,350,11.0,1.0,74.0,2.5,kasza_ryż,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,słowo_kluczowe: kasza_ryż; kategoria Zboża i pieczywo,
Mąka pszenna typ 500,Zboża i pieczywo,340,10.0,1.2,71.0,2.7,mąka,WYSOKA,SŁOWO_KLUCZOWE,"pieczenie,smażenie",gluten,gluten,LINIOWY,słowo_kluczowe: mąka; kategoria Zboża i pieczywo,
Mąka pszenna pełnoziarnista,Zboża i pieczywo,330,12.0,2.5,62.0,10.0,mąka,WYSOKA,SŁOWO_KLUCZOWE,"pieczenie,smażenie",gluten,gluten,LINIOWY,słowo_kluczowe: mąka; kategoria Zboża i pieczywo,
Mąka owsiana,Zboża i pieczywo,370,13.0,7.0,60.0,9.0,mąka,WYSOKA,SŁOWO_KLUCZOWE,"pieczenie,smażenie",gluten,gluten,LINIOWY,słowo_kluczowe: mąka; kategoria Zboża i pieczywo,
Mąka ziemniaczana,Zboża i pieczywo,340,0.4,0.1,83.0,0.9,mąka,NISKA,SŁOWO_KLUCZOWE,"pieczenie,smażenie",,,LINIOWY,słowo_kluczowe: mąka; kategoria Zboża i pieczywo,
"Ryż biały, ugotowany","Kasze, ryż i makarony",130,2.7,0.3,28.0,0.4,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ryż brązowy, ugotowany","Kasze, ryż i makarony",123,2.6,1.0,25.6,1.6,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ryż basmati, ugotowany","Kasze, ryż i makarony",121,2.5,0.4,25.0,0.6,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ryż jaśminowy, ugotowany","Kasze, ryż i makarony",130,2.7,0.3,28.0,0.4,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ryż dziki, ugotowany","Kasze, ryż i makarony",101,4.0,0.3,21.0,1.8,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Kasza gryczana, ugotowana","Kasze, ryż i makarony",92,3.4,0.6,20.0,2.7,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Kasza gryczana biała, sucha","Kasze, ryż i makarony",340,13.0,3.0,61.0,10.0,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
"Kasza jaglana, ugotowana","Kasze, ryż i makarony",119,3.5,1.0,24.0,1.3,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Kasza jęczmienna pęczak, sucha","Kasze, ryż i makarony",340,9.0,2.0,70.0,6.0,kasza_ryż,WYSOKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony",
"Kasza jęczmienna, ugotowana","Kasze, ryż i makarony",123,2.3,0.4,28.0,3.8,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Kasza bulgur, ugotowana","Kasze, ryż i makarony",83,3.0,0.2,19.0,4.5,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Kasza kuskus, ugotowana","Kasze, ryż i makarony",112,3.8,0.2,23.0,1.4,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Komosa ryżowa (quinoa), ugotowana","Kasze, ryż i makarony",120,4.4,1.9,21.0,2.8,kasza_ryż,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: kasza_ryż; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Makaron pszenny, ugotowany","Kasze, ryż i makarony",158,5.8,0.9,31.0,1.8,makaron,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Makaron pełnoziarnisty, ugotowany","Kasze, ryż i makarony",130,5.3,0.9,26.0,4.5,makaron,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Makaron ryżowy, ugotowany","Kasze, ryż i makarony",109,1.8,0.2,25.0,1.0,makaron,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Makaron gryczany (soba), ugotowany","Kasze, ryż i makarony",99,5.0,0.1,21.0,1.5,makaron,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Makaron jajeczny, ugotowany","Kasze, ryż i makarony",165,6.0,2.0,30.0,1.5,makaron,NISKA,SŁOWO_KLUCZOWE,gotowanie,gluten,gluten,LINIOWY,"słowo_kluczowe: makaron; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ziemniaki, ugotowane","Kasze, ryż i makarony",87,1.9,0.1,20.0,1.8,skrobiowe,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,"słowo_kluczowe: skrobiowe; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
"Ziemniaki pieczone, bez tłuszczu","Kasze, ryż i makarony",93,2.5,0.1,21.0,2.2,skrobiowe,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,"słowo_kluczowe: skrobiowe; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
Puree ziemniaczane z mlekiem,"Kasze, ryż i makarony",105,2.0,3.0,17.0,1.5,kasza_ryż,NISKA,KATEGORIA,gotowanie,,,LINIOWY,kategoria: kasza_ryż,
"Bataty (słodkie ziemniaki), pieczone","Kasze, ryż i makarony",90,2.0,0.1,21.0,3.3,skrobiowe,NISKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,LINIOWY,"słowo_kluczowe: skrobiowe; kategoria Kasze, ryż i makarony; wartości po obróbce termicznej (katalog diet liczy na surowo)",
Pomidory koktajlowe,Warzywa,20,0.9,0.2,4.0,1.3,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
"Pomidory z puszki, krojone",Warzywa,25,1.2,0.2,4.0,1.2,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
Koncentrat pomidorowy 30%,Warzywa,90,4.5,0.5,17.0,3.0,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
"Ogórek zielony, surowy",Warzywa,15,0.7,0.1,3.6,0.5,warzywa_surowe,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
"Kapusta czerwona, surowa",Warzywa,31,1.4,0.2,7.4,2.1,warzywa_gotowane,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
Kapusta pekińska,Warzywa,16,1.2,0.2,2.2,1.2,warzywa_gotowane,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
"Papryka zielona, surowa",Warzywa,20,0.9,0.2,4.6,1.7,warzywa_surowe,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
"Szpinak mrożony, gotowany",Warzywa,26,3.0,0.5,3.0,2.5,warzywa_liściaste,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
Sałata lodowa,Warzywa,14,0.9,0.1,3.0,1.2,warzywa_liściaste,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
Sałata masłowa,Warzywa,13,1.4,0.2,2.2,1.1,warzywa_liściaste,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
Roszponka,Warzywa,21,2.0,0.4,3.6,1.5,warzywa_liściaste,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
"Buraki, gotowane",Warzywa,44,1.7,0.2,10.0,2.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Seler korzeniowy, surowy",Warzywa,42,1.5,0.3,9.2,1.8,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Pietruszka korzeń,Warzywa,50,2.8,0.6,10.0,4.0,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Dynia, pieczona",Warzywa,26,1.0,0.1,6.5,1.0,nasiona,NISKA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Warzywa; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Groszek zielony mrożony, gotowany",Warzywa,81,5.4,0.4,14.0,5.0,warzywa_gotowane,WYSOKA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
Kukurydza konserwowa,Warzywa,86,3.0,1.2,17.0,2.4,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
"Boczniaki, surowe",Warzywa,33,3.3,0.4,6.0,2.3,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
Kalarepa,Warzywa,27,1.7,0.1,6.2,3.6,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
"Brukselka, gotowana",Warzywa,43,3.4,0.5,9.0,3.8,warzywa_gotowane,NISKA,KATEGORIA,"gotowanie,pieczenie",,,TŁUMIONY,kategoria: warzywa_gotowane,
"Szparagi, gotowane",Warzywa,22,2.4,0.2,2.5,2.0,warzywa_gotowane,ŚREDNIA,SŁOWO_KLUCZOWE,"gotowanie,pieczenie",,,TŁUMIONY,słowo_kluczowe: warzywa_gotowane; kategoria Warzywa,
"Botwinka, gotowana",Warzywa,22,1.8,0.2,3.3,2.5,warzywa_liściaste,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_liściaste; kategoria Warzywa,
Kiełki rzodkiewki,Warzywa,43,3.8,2.5,3.6,1.6,warzywa_surowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: warzywa_surowe; kategoria Warzywa,
Mandarynka,Owoce,53,0.8,0.3,13.0,1.8,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Grejpfrut,Owoce,42,0.8,0.1,11.0,1.6,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Cytryna,Owoce,29,1.1,0.3,9.0,2.8,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Jagody leśne (czarne),Owoce,45,0.7,0.4,10.0,3.5,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Porzeczki czarne,Owoce,63,1.4,0.4,15.0,7.0,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Wiśnie,Owoce,50,1.0,0.3,12.0,1.6,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Czereśnie,Owoce,63,1.1,0.2,16.0,2.1,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Śliwki,Owoce,46,0.7,0.3,11.0,1.4,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Brzoskwinia,Owoce,39,0.9,0.3,10.0,1.5,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Nektarynka,Owoce,44,1.1,0.3,11.0,1.7,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Morele,Owoce,48,1.4,0.4,11.0,2.0,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Arbuz,Owoce,30,0.6,0.2,7.6,0.4,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Melon,Owoce,34,0.8,0.2,8.0,0.9,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Papaja,Owoce,43,0.5,0.3,11.0,1.7,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Granat (nasiona),Owoce,83,1.7,1.2,19.0,4.0,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Figi świeże,Owoce,74,0.8,0.3,19.0,2.9,owoce,NISKA,KATEGORIA,na_zimno,,,DYSKRETNY,kategoria: owoce,
Daktyle suszone,Owoce,282,2.5,0.4,75.0,8.0,słodzik,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Morele suszone,Owoce,241,3.4,0.5,63.0,7.3,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Śliwki suszone,Owoce,240,2.2,0.4,64.0,7.0,słodzik,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: słodzik; kategoria Owoce,
Żurawina suszona,Owoce,325,0.2,1.4,82.0,5.5,owoce_jagodowe,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,TŁUMIONY,słowo_kluczowe: owoce_jagodowe; kategoria Owoce,
Chipsy bananowe,Owoce,519,2.3,34.0,50.0,7.7,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
Mus jabłkowy bez cukru,Owoce,43,0.2,0.1,10.0,1.1,owoce,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: owoce; kategoria Owoce,
"Soczewica czerwona, ugotowana",Rośliny strączkowe,116,9.0,0.4,20.0,4.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Soczewica zielona, ugotowana",Rośliny strączkowe,116,9.0,0.4,20.0,8.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Ciecierzyca, sucha",Rośliny strączkowe,364,19.0,6.0,61.0,17.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Ciecierzyca, ugotowana",Rośliny strączkowe,164,8.9,2.6,27.0,7.6,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Fasola biała, sucha",Rośliny strączkowe,333,23.0,1.5,60.0,15.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Fasola biała, ugotowana",Rośliny strączkowe,132,9.0,0.5,24.0,6.3,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Fasola czarna, ugotowana",Rośliny strączkowe,132,8.9,0.5,24.0,8.7,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Groch łuskany, ugotowany",Rośliny strączkowe,118,8.3,0.4,21.0,8.0,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Bób, gotowany",Rośliny strączkowe,110,7.6,0.4,20.0,5.4,strączki,NISKA,SŁOWO_KLUCZOWE,gotowanie,,,LINIOWY,słowo_kluczowe: strączki; kategoria Rośliny strączkowe,
"Soja, nasiona ugotowane",Rośliny strączkowe,173,17.0,9.0,10.0,6.0,nasiona,NISKA,SŁOWO_KLUCZOWE,na_zimno,soja,,LINIOWY,słowo_kluczowe: nasiona; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
Tofu naturalne,Rośliny strączkowe,144,15.0,9.0,2.0,1.0,białko_roślinne,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",soja,,LINIOWY,słowo_kluczowe: białko_roślinne; kategoria Rośliny strączkowe,
Tofu wędzone,Rośliny strączkowe,160,17.0,10.0,2.0,1.0,białko_roślinne,NISKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",soja,,LINIOWY,słowo_kluczowe: białko_roślinne; kategoria Rośliny strączkowe; wartości po obróbce termicznej (katalog diet liczy na surowo),
"Białko sojowe teksturowane, suche",Rośliny strączkowe,330,52.0,1.0,16.0,18.0,strączki,NISKA,KATEGORIA,gotowanie,soja,,LINIOWY,kategoria: strączki,
Orzechy laskowe,Orzechy i nasiona,628,15.0,61.0,17.0,10.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzechy brazylijskie,Orzechy i nasiona,659,14.0,67.0,12.0,7.5,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzechy pistacjowe,Orzechy i nasiona,560,20.0,45.0,28.0,10.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzechy makadamia,Orzechy i nasiona,718,8.0,76.0,14.0,9.0,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Orzeszki ziemne (fistaszki),Orzechy i nasiona,567,26.0,49.0,16.0,8.5,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Orzechy piniowe,Orzechy i nasiona,673,14.0,68.0,13.0,3.7,orzechy,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: orzechy; kategoria Orzechy i nasiona,
Masło orzechowe 100%,Orzechy i nasiona,588,25.0,50.0,20.0,6.0,orzechy_pasty,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,orzechy_ziemne",,LINIOWY,słowo_kluczowe: orzechy_pasty; kategoria Orzechy i nasiona,
Masło migdałowe 100%,Orzechy i nasiona,614,21.0,56.0,19.0,10.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",orzechy,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Orzechy i nasiona,
Nasiona słonecznika,Orzechy i nasiona,584,21.0,51.0,20.0,8.6,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Sezam,Orzechy i nasiona,573,18.0,50.0,23.0,12.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,"orzechy,sezam",,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Mak niebieski,Orzechy i nasiona,525,18.0,42.0,28.0,20.0,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Nasiona konopi łuskane,Orzechy i nasiona,553,32.0,49.0,8.0,4.0,nasiona,WYSOKA,SŁOWO_KLUCZOWE,na_zimno,orzechy,,LINIOWY,słowo_kluczowe: nasiona; kategoria Orzechy i nasiona,
Wiórki kokosowe,Orzechy i nasiona,604,6.9,62.0,24.0,16.0,orzechy,NISKA,KATEGORIA,na_zimno,orzechy,,LINIOWY,kategoria: orzechy,
Olej słonecznikowy,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,nasiona,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,LINIOWY,słowo_kluczowe: nasiona; kategoria Tłuszcze i oleje,
Olej lniany,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Olej kokosowy,Tłuszcze i oleje,862,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Olej z pestek winogron,Tłuszcze i oleje,884,0.0,100.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło 82%,Tłuszcze i oleje,735,0.7,82.0,0.7,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",mleko,"dairy,lactose",LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Masło klarowane,Tłuszcze i oleje,890,0.0,99.0,0.0,0.0,tłuszcz,WYSOKA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Margaryna miękka do smarowania,Tłuszcze i oleje,540,0.2,60.0,0.5,0.0,tłuszcz,NISKA,KATEGORIA,"smażenie,pieczenie",,,LINIOWY,kategoria: tłuszcz,
Smalec,Tłuszcze i oleje,890,0.0,99.0,0.0,0.0,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Majonez,Tłuszcze i oleje,680,1.0,75.0,2.5,0.0,sos,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,jaja,egg,STAŁY,słowo_kluczowe: sos; kategoria Tłuszcze i oleje,
Oliwki zielone w zalewie,Tłuszcze i oleje,145,1.0,15.0,3.8,3.3,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Oliwki czarne w zalewie,Tłuszcze i oleje,115,0.8,11.0,6.0,3.0,tłuszcz,ŚREDNIA,SŁOWO_KLUCZOWE,"smażenie,pieczenie",,,LINIOWY,słowo_kluczowe: tłuszcz; kategoria Tłuszcze i oleje,
Czekolada gorzka 70%,Przekąski i słodycze,546,8.0,38.0,46.0,11.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Czekolada mleczna,Przekąski i słodycze,535,7.7,30.0,59.0,3.0,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Czekolada biała,Przekąski i słodycze,539,5.9,32.0,59.0,0.2,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Baton czekoladowy z nadzieniem,Przekąski i słodycze,480,5.0,22.0,64.0,1.5,słodycze,ŚREDNIA,SŁOWO_KLUCZOWE,na_zimno,,,DYSKRETNY,słowo_kluczowe: słodycze; kategoria Przekąski i słodycze; kategoria z góry na NIE,NIE
Baton zbożowy z bakaliami,Przekąski i słodycze,400,6.0,13.0,62.0,5.0,,NISKA,KATEGORIA,,,,,kategoria: —; kategoria z góry na NIE,NIE
